COM,status,mean_altitude,superficie,is_metropole,metropole_name
28311,Commune simple,138.0,795.0,0,
69280,Commune simple,203.0,728.0,0,
57301,Commune simple,309.0,2518.0,0,
41039,Commune simple,117.0,2278.0,0,
57156,Commune simple,231.0,510.0,0,
64388,Commune simple,319.0,603.0,0,
51047,Commune simple,163.0,1219.0,0,
03291,Commune simple,284.0,1828.0,0,
38305,Commune simple,570.0,1020.0,0,
24356,Commune simple,233.0,6141.0,0,
88282,Commune simple,290.0,345.0,0,
77082,Commune simple,97.0,1308.0,0,
34288,Commune simple,33.0,465.0,0,
48138,Commune simple,737.0,757.0,0,
13052,Commune simple,12.0,1690.0,0,
85148,Commune simple,7.0,1203.0,0,
14177,Commune simple,90.0,1204.0,0,
55485,Commune simple,308.0,644.0,0,
77047,Commune simple,112.0,815.0,0,
69112,Commune simple,341.0,1864.0,0,
62785,Commune simple,112.0,758.0,0,
55407,Commune simple,267.0,361.0,0,
80313,Commune simple,81.0,746.0,0,
80272,Commune simple,71.0,357.0,0,
60329,Commune simple,83.0,350.0,0,
33178,Commune simple,98.0,1226.0,0,
80652,Commune simple,93.0,1161.0,0,
07094,Commune simple,485.0,3099.0,0,
76567,Commune simple,169.0,1167.0,0,
32357,Commune simple,156.0,678.0,0,
47298,Commune simple,24.0,1130.0,0,
62160,Sous-préfecture,34.0,780.0,0,
66165,Commune simple,383.0,1859.0,0,
76691,Commune simple,190.0,1012.0,0,
23186,Commune simple,521.0,786.0,0,
62565,Commune simple,85.0,203.0,0,
21472,Commune simple,291.0,222.0,0,
06068,Commune simple,880.0,2260.0,0,
65350,Commune simple,287.0,1146.0,0,
28194,Commune simple,152.0,1383.0,0,
10163,Commune simple,170.0,1033.0,0,
23124,Commune simple,401.0,1935.0,0,
85254,Commune simple,178.0,2645.0,0,
59386,Commune simple,19.0,480.0,1,Lille
25107,Commune simple,305.0,559.0,0,
57132,Sous-préfecture,244.0,1100.0,0,
68152,Commune simple,299.0,909.0,0,
28401,Commune simple,212.0,1270.0,0,
31383,Commune simple,153.0,2033.0,0,
67480,Commune simple,348.0,2313.0,0,
60432,Commune simple,87.0,1538.0,0,
63349,Commune simple,716.0,3426.0,0,
07132,Sous-préfecture,236.0,732.0,0,
04190,Commune simple,542.0,918.0,0,
63163,Commune simple,873.0,4763.0,0,
11213,Commune simple,434.0,1232.0,0,
91175,Commune simple,151.0,1584.0,0,
03283,Commune simple,252.0,5748.0,0,
53229,Commune simple,85.0,1805.0,0,
47146,Commune simple,80.0,1248.0,0,
52383,Commune simple,427.0,1726.0,0,
16343,Commune simple,98.0,1253.0,0,
08084,Commune simple,69.0,1214.0,0,
11319,Commune simple,685.0,826.0,0,
42225,Commune simple,399.0,858.0,0,
43022,Commune simple,498.0,1226.0,0,
73224,Commune simple,603.0,355.0,0,
66092,Commune simple,321.0,531.0,0,
34185,Commune simple,241.0,2838.0,0,
60103,Commune simple,68.0,2120.0,0,
57098,Commune simple,252.0,985.0,0,
57296,Commune simple,271.0,552.0,0,
44035,Chef-lieu canton,26.0,3339.0,1,Nantes
10366,Commune simple,295.0,1133.0,0,
47019,Commune simple,130.0,1223.0,0,
09122,Préfecture,489.0,1951.0,0,
09022,Commune simple,353.0,866.0,0,
2A186,Commune simple,806.0,2946.0,0,
60212,Commune simple,133.0,440.0,0,
57044,Commune simple,259.0,1592.0,0,
88213,Commune simple,626.0,675.0,0,
17036,Commune simple,5.0,1455.0,0,
89365,Commune simple,199.0,4141.0,0,
54411,Commune simple,289.0,1251.0,0,
2B219,Chef-lieu canton,582.0,331.0,0,
60233,Commune simple,198.0,1223.0,0,
55328,Commune simple,315.0,1085.0,0,
50207,Commune simple,28.0,654.0,0,
83005,Commune simple,524.0,1893.0,0,
63210,Chef-lieu canton,303.0,2185.0,0,
59333,Commune simple,196.0,539.0,0,
65401,Commune simple,363.0,250.0,0,
29047,Commune simple,58.0,960.0,0,
02419,Commune simple,181.0,1477.0,0,
19024,Commune simple,354.0,2134.0,0,
04045,Commune simple,471.0,3266.0,0,
63318,Commune simple,622.0,1803.0,0,
53077,Chef-lieu canton,82.0,4495.0,0,
53253,Commune simple,86.0,1072.0,0,
84017,Commune simple,824.0,9058.0,0,
02488,Commune simple,137.0,185.0,0,
76608,Commune simple,102.0,730.0,1,Rouen
37013,Commune simple,83.0,3273.0,0,
54298,Commune simple,328.0,114.0,0,
44041,Commune simple,9.0,3262.0,0,
25231,Commune simple,654.0,598.0,0,
22254,Commune simple,82.0,2227.0,0,
27604,Commune simple,44.0,433.0,0,
25062,Commune simple,961.0,788.0,0,
54028,Commune simple,218.0,450.0,0,
42301,Commune simple,663.0,904.0,0,
50378,Commune simple,107.0,2530.0,0,
43099,Commune simple,457.0,107.0,0,
12080,Commune simple,491.0,2492.0,0,
23261,Commune simple,434.0,2932.0,0,
49068,Commune simple,44.0,3720.0,0,
23088,Commune simple,418.0,953.0,0,
39128,Chef-lieu canton,190.0,1594.0,0,
77253,Commune simple,94.0,669.0,0,
14173,Commune simple,64.0,1132.0,0,
61345,Chef-lieu canton,175.0,2111.0,0,
31069,Chef-lieu canton,142.0,1720.0,1,Toulouse
47267,Commune simple,98.0,856.0,0,
50596,Commune simple,108.0,790.0,0,
70230,Commune simple,222.0,878.0,0,
29103,Chef-lieu canton,64.0,1365.0,0,
38030,Commune simple,466.0,1114.0,0,
06060,Commune simple,338.0,492.0,1,Nice
59159,Commune simple,3.0,776.0,0,
77224,Commune simple,117.0,983.0,0,
74084,Commune simple,818.0,347.0,0,
24334,Commune simple,110.0,664.0,0,
59402,Commune simple,14.0,1237.0,0,
21345,Commune simple,419.0,1483.0,0,
60430,Commune simple,130.0,2585.0,0,
24009,Commune simple,243.0,1243.0,0,
08314,Commune simple,104.0,1360.0,0,
66233,Commune simple,194.0,1124.0,0,
09258,Commune simple,411.0,685.0,0,
40273,Chef-lieu canton,26.0,4574.0,0,
18178,Commune simple,192.0,1041.0,0,
72150,Commune simple,64.0,1046.0,0,
86018,Commune simple,81.0,1020.0,0,
02227,Commune simple,185.0,1011.0,0,
42324,Commune simple,363.0,761.0,0,
15120,Sous-préfecture,662.0,2831.0,0,
89477,Commune simple,161.0,586.0,0,
14289,Commune simple,103.0,825.0,0,
12176,Commune simple,574.0,4013.0,0,
15111,Commune simple,473.0,677.0,0,
76306,Commune simple,125.0,234.0,0,
65370,Commune simple,578.0,755.0,0,
76635,Commune simple,178.0,844.0,0,
49273,Commune simple,74.0,2033.0,0,
50015,Commune simple,25.0,856.0,0,
27323,Commune simple,208.0,1847.0,0,
45321,Commune simple,105.0,1247.0,0,
42094,Chef-lieu canton,342.0,2389.0,0,
26226,Commune simple,675.0,1128.0,0,
08182,Commune simple,209.0,720.0,0,
25323,Commune simple,352.0,281.0,0,
06145,Commune simple,803.0,962.0,0,
43257,Commune simple,1025.0,2073.0,0,
52505,Commune simple,380.0,263.0,0,
80788,Commune simple,112.0,808.0,0,
09163,Commune simple,341.0,851.0,0,
71349,Commune simple,452.0,985.0,0,
41065,Commune simple,120.0,1215.0,0,
01059,Commune simple,984.0,990.0,0,
57560,Commune simple,260.0,724.0,0,
26209,Commune simple,783.0,1044.0,0,
40112,Commune simple,61.0,263.0,0,
14667,Commune simple,34.0,525.0,0,
03194,Commune simple,366.0,816.0,0,
67346,Commune simple,171.0,545.0,0,
21373,Commune simple,375.0,1121.0,0,
76355,Commune simple,108.0,1077.0,0,
57551,Commune simple,278.0,505.0,0,
76346,Commune simple,121.0,734.0,0,
74064,Commune simple,774.0,905.0,0,
79176,Chef-lieu canton,160.0,1929.0,0,
66181,Commune simple,1432.0,883.0,0,
90009,Chef-lieu canton,449.0,488.0,0,
68297,Commune simple,256.0,1695.0,0,
63251,Commune simple,583.0,1503.0,0,
38051,Commune simple,204.0,1589.0,0,
2B166,Commune simple,506.0,1481.0,0,
28417,Commune simple,116.0,1060.0,0,
46255,Commune simple,503.0,3248.0,0,
62849,Commune simple,23.0,1109.0,0,
62143,Commune simple,125.0,347.0,0,
69242,Commune simple,175.0,758.0,0,
72049,Commune simple,54.0,1156.0,0,
54210,Commune simple,249.0,308.0,0,
11281,Commune simple,141.0,1366.0,0,
24202,Commune simple,263.0,1216.0,0,
28078,Commune simple,220.0,2007.0,0,
08063,Commune simple,220.0,1388.0,0,
24390,Commune simple,201.0,985.0,0,
49196,Commune simple,54.0,2392.0,0,
32054,Commune simple,174.0,3660.0,0,
67469,Commune simple,294.0,353.0,0,
03149,Commune simple,280.0,536.0,0,
78368,Commune simple,76.0,435.0,0,
11104,Commune simple,1464.0,2794.0,0,
62741,Commune simple,155.0,549.0,0,
07048,Commune simple,595.0,958.0,0,
77031,Commune simple,101.0,1686.0,0,
14739,Commune simple,31.0,903.0,0,
02025,Commune simple,80.0,644.0,0,
62037,Commune simple,74.0,517.0,0,
19119,Commune simple,357.0,952.0,0,
88361,Chef-lieu canton,455.0,733.0,0,
55042,Commune simple,211.0,510.0,0,
33413,Commune simple,46.0,1214.0,0,
70338,Commune simple,276.0,1490.0,0,
79008,Commune simple,173.0,3703.0,0,
50363,Commune simple,99.0,2368.0,0,
42279,Chef-lieu canton,442.0,4131.0,0,
49157,Commune simple,80.0,1817.0,0,
85306,Commune simple,42.0,1935.0,0,
88298,Commune simple,309.0,523.0,0,
62576,Commune simple,145.0,403.0,0,
03216,Commune simple,505.0,2002.0,0,
2A228,Commune simple,268.0,3576.0,0,
67532,Commune simple,234.0,921.0,0,
89108,Commune simple,267.0,1510.0,0,
65287,Commune simple,448.0,219.0,0,
29069,Commune simple,66.0,1891.0,1,Brest
36213,Commune simple,116.0,1276.0,0,
19026,Commune simple,203.0,708.0,0,
80092,Commune simple,87.0,863.0,0,
86180,Commune simple,122.0,2213.0,0,
28316,Commune simple,205.0,1004.0,0,
44120,Chef-lieu canton,7.0,3109.0,1,Nantes
72193,Commune simple,180.0,2580.0,0,
18237,Commune simple,125.0,2645.0,0,
63373,Commune simple,619.0,1880.0,0,
32433,Commune simple,240.0,3567.0,0,
38090,Commune simple,1260.0,1830.0,0,
73018,Commune simple,306.0,172.0,0,
66078,Commune simple,1121.0,892.0,0,
45009,Commune simple,125.0,2105.0,0,
86060,Commune simple,118.0,1493.0,0,
69258,Commune simple,577.0,1905.0,0,
12138,Chef-lieu canton,383.0,1452.0,0,
59389,Commune simple,80.0,1106.0,0,
33144,Commune simple,103.0,3493.0,0,
34328,Commune simple,143.0,1689.0,0,
27427,Commune simple,182.0,1743.0,0,
27102,Commune simple,132.0,1313.0,0,
12223,Chef-lieu canton,772.0,4394.0,0,
71325,Commune simple,301.0,2148.0,0,
95462,Commune simple,111.0,1236.0,0,
49333,Chef-lieu canton,33.0,2889.0,0,
40156,Commune simple,66.0,2406.0,0,
38269,Chef-lieu canton,886.0,832.0,0,
47069,Commune simple,80.0,2157.0,0,
22096,Commune simple,62.0,353.0,0,
73301,Commune simple,745.0,683.0,0,
19057,Commune simple,312.0,1411.0,0,
70340,Commune simple,214.0,1109.0,0,
80694,Commune simple,77.0,681.0,0,
27341,Commune simple,172.0,672.0,0,
2A127,Commune simple,398.0,770.0,0,
64331,Chef-lieu canton,258.0,850.0,0,
04074,Commune simple,956.0,2260.0,0,
74219,Commune simple,941.0,914.0,0,
38515,Commune simple,271.0,1579.0,0,
29291,Commune simple,134.0,1759.0,0,
39143,Commune simple,693.0,530.0,0,
32009,Commune simple,216.0,931.0,0,
60042,Commune simple,96.0,801.0,0,
55420,Commune simple,269.0,1440.0,0,
10078,Commune simple,157.0,709.0,0,
37009,Commune simple,106.0,2059.0,0,
08159,Commune simple,204.0,1010.0,0,
26269,Commune simple,750.0,1671.0,0,
64150,Commune simple,277.0,662.0,0,
14494,Commune simple,22.0,498.0,0,
57153,Commune simple,229.0,821.0,0,
02310,Commune simple,121.0,778.0,0,
51048,Commune simple,209.0,717.0,0,
42284,Commune simple,323.0,2795.0,0,
08107,Chef-lieu canton,93.0,1733.0,0,
44116,Chef-lieu canton,5.0,166.0,0,
63385,Commune simple,747.0,1739.0,0,
69132,Commune simple,523.0,1468.0,0,
34304,Commune simple,466.0,1223.0,0,
54054,Chef-lieu canton,287.0,606.0,0,
18244,Commune simple,146.0,970.0,0,
76640,Commune simple,24.0,636.0,1,Rouen
22162,Chef-lieu canton,40.0,2408.0,0,
16322,Commune simple,169.0,463.0,0,
55325,Commune simple,227.0,642.0,0,
51403,Commune simple,158.0,1025.0,0,
24378,Commune simple,188.0,1410.0,0,
87122,Commune simple,436.0,2519.0,0,
53001,Commune simple,106.0,3055.0,0,
55269,Commune simple,312.0,1255.0,0,
24567,Commune simple,203.0,1424.0,0,
14569,Commune simple,47.0,210.0,0,
16125,Commune simple,139.0,1663.0,0,
67049,Commune simple,156.0,1017.0,1,Strasbourg
70057,Commune simple,248.0,493.0,0,
70473,Chef-lieu canton,284.0,1211.0,0,
12126,Commune simple,821.0,2663.0,0,
45141,Commune simple,201.0,1915.0,0,
57119,Commune simple,266.0,1161.0,0,
01379,Commune simple,224.0,1036.0,0,
15199,Commune simple,848.0,1481.0,0,
63046,Commune simple,507.0,792.0,0,
88104,Commune simple,344.0,1019.0,0,
83099,Commune simple,42.0,2699.0,0,
57354,Commune simple,302.0,613.0,0,
59132,Chef-lieu canton,81.0,813.0,0,
07167,Commune simple,299.0,745.0,0,
24206,Commune simple,210.0,825.0,0,
02480,Commune simple,72.0,903.0,0,
26188,Commune simple,416.0,2035.0,0,
53095,Commune simple,69.0,967.0,0,
71321,Commune simple,335.0,1353.0,0,
64520,Commune simple,285.0,424.0,0,
87012,Commune simple,271.0,2595.0,0,
82182,Commune simple,203.0,2463.0,0,
67362,Commune simple,383.0,623.0,0,
51146,Commune simple,134.0,1542.0,0,
08437,Commune simple,265.0,3926.0,0,
70204,Commune simple,230.0,579.0,0,
02350,Commune simple,104.0,875.0,0,
50364,Commune simple,45.0,2005.0,0,
29196,Commune simple,51.0,3032.0,0,
06154,Commune simple,1174.0,2519.0,0,
56137,Commune simple,118.0,2550.0,0,
59145,Commune simple,26.0,346.0,0,
01330,Commune simple,889.0,1394.0,0,
21539,Commune simple,530.0,409.0,0,
58313,Commune simple,278.0,2240.0,0,
30340,Commune simple,188.0,1939.0,0,
54053,Commune simple,238.0,637.0,0,
61008,Commune simple,248.0,574.0,0,
80643,Commune simple,75.0,521.0,0,
76257,Commune simple,160.0,1205.0,0,
89095,Commune simple,196.0,1306.0,0,
49235,Commune simple,65.0,671.0,0,
53255,Chef-lieu canton,123.0,2313.0,0,
18206,Commune simple,163.0,3135.0,0,
67367,Commune simple,206.0,333.0,0,
76723,Commune simple,141.0,560.0,0,
78407,Commune simple,143.0,1069.0,0,
21191,Commune simple,215.0,674.0,0,
29269,Commune simple,98.0,2137.0,0,
39575,Commune simple,210.0,358.0,0,
28103,Chef-lieu canton,123.0,2009.0,0,
40124,Commune simple,147.0,2327.0,0,
67528,Commune simple,294.0,1187.0,0,
60436,Commune simple,124.0,466.0,0,
77162,Commune simple,151.0,1999.0,0,
03228,Commune simple,329.0,1287.0,0,
95429,Commune simple,88.0,730.0,0,
11434,Commune simple,152.0,1546.0,0,
2B293,Commune simple,451.0,876.0,0,
47315,Commune simple,106.0,1952.0,0,
51277,Commune simple,132.0,1750.0,0,
33290,Commune simple,52.0,2664.0,0,
11202,Commune simple,9.0,4800.0,0,
07166,Commune simple,800.0,2182.0,0,
53089,Commune simple,52.0,1828.0,0,
40025,Commune simple,86.0,1871.0,0,
27381,Commune simple,170.0,314.0,0,
21027,Commune simple,318.0,455.0,0,
50259,Commune simple,65.0,1141.0,0,
46205,Commune simple,256.0,1190.0,0,
01264,Commune simple,236.0,1466.0,0,
65124,Commune simple,1224.0,268.0,0,
59647,Commune simple,28.0,778.0,0,
24212,Chef-lieu canton,118.0,926.0,0,
24170,Commune simple,175.0,1828.0,0,
11439,Commune simple,195.0,664.0,0,
85188,Commune simple,65.0,2411.0,0,
43258,Commune simple,444.0,1199.0,0,
02746,Commune simple,65.0,1456.0,0,
21690,Commune simple,418.0,1292.0,0,
09152,Commune simple,1194.0,839.0,0,
14066,Commune simple,22.0,766.0,0,
76340,Commune simple,139.0,765.0,0,
87125,Commune simple,322.0,1758.0,0,
60247,Commune simple,141.0,297.0,0,
02597,Commune simple,155.0,375.0,0,
34218,Commune simple,192.0,1996.0,0,
80245,Commune simple,131.0,893.0,0,
23075,Chef-lieu canton,357.0,980.0,0,
41047,Commune simple,94.0,673.0,0,
52244,Commune simple,151.0,2098.0,0,
14430,Commune simple,24.0,741.0,0,
28259,Commune simple,135.0,1419.0,0,
80806,Commune simple,11.0,1225.0,0,
81174,Commune simple,213.0,1222.0,0,
28168,Commune simple,143.0,1122.0,0,
76260,Commune simple,123.0,1593.0,0,
17070,Commune simple,61.0,2194.0,0,
61007,Chef-lieu canton,222.0,3280.0,0,
51381,Chef-lieu canton,214.0,2949.0,0,
71189,Commune simple,179.0,1257.0,0,
2A288,Commune simple,287.0,6695.0,0,
30009,Chef-lieu canton,771.0,2779.0,0,
50299,Commune simple,40.0,344.0,0,
05098,Commune simple,2114.0,7386.0,0,
15069,Commune simple,940.0,1922.0,0,
21685,Commune simple,352.0,3438.0,0,
37107,Commune simple,119.0,2100.0,0,
57080,Commune simple,317.0,250.0,0,
27584,Commune simple,135.0,419.0,0,
14326,Commune simple,122.0,1402.0,0,
72201,Commune simple,82.0,892.0,0,
34290,Commune simple,116.0,222.0,0,
50375,Commune simple,17.0,355.0,0,
66187,Chef-lieu canton,359.0,4447.0,0,
14331,Commune simple,46.0,483.0,0,
30073,Commune simple,95.0,1782.0,0,
39077,Commune simple,225.0,411.0,0,
49088,Commune simple,79.0,2007.0,0,
19218,Commune simple,624.0,3070.0,0,
77036,Commune simple,155.0,434.0,0,
12147,Commune simple,612.0,3471.0,0,
08358,Commune simple,215.0,993.0,0,
16410,Commune simple,123.0,777.0,0,
17213,Commune simple,65.0,1192.0,0,
54344,Commune simple,278.0,386.0,0,
67502,Commune simple,192.0,200.0,0,
71004,Commune simple,200.0,1353.0,0,
88315,Commune simple,494.0,2216.0,0,
23099,Commune simple,505.0,2842.0,0,
59361,Commune simple,34.0,269.0,0,
27549,Commune simple,69.0,522.0,0,
32454,Commune simple,240.0,1061.0,0,
02719,Commune simple,69.0,1316.0,0,
22381,Commune simple,76.0,328.0,0,
2B206,Commune simple,511.0,306.0,0,
42213,Commune simple,690.0,991.0,0,
89177,Commune simple,213.0,1227.0,0,
55193,Commune simple,219.0,1593.0,0,
48170,Commune simple,564.0,3124.0,0,
49238,Commune simple,43.0,365.0,0,
80026,Commune simple,163.0,258.0,0,
59578,Commune simple,30.0,1205.0,0,
07228,Commune simple,262.0,740.0,0,
28332,Commune simple,95.0,548.0,0,
08198,Chef-lieu canton,159.0,2841.0,0,
10015,Commune simple,140.0,1178.0,0,
08445,Commune simple,223.0,385.0,0,
76296,Commune simple,90.0,459.0,0,
25401,Commune simple,486.0,329.0,0,
91435,Commune simple,62.0,441.0,0,
86034,Commune simple,137.0,3731.0,0,
28365,Commune simple,166.0,955.0,0,
53158,Commune simple,98.0,2013.0,0,
43041,Commune simple,636.0,472.0,0,
18056,Commune simple,193.0,1782.0,0,
07214,Commune simple,663.0,854.0,0,
77011,Commune simple,109.0,1775.0,0,
17042,Commune simple,37.0,958.0,0,
67204,Commune simple,140.0,343.0,1,Strasbourg
27410,Commune simple,133.0,813.0,0,
82113,Chef-lieu canton,150.0,3856.0,0,
60148,Commune simple,125.0,1034.0,0,
44128,Commune simple,35.0,10506.0,0,
06111,Commune simple,1477.0,3961.0,1,Nice
79111,Commune simple,90.0,2026.0,0,
37234,Commune simple,100.0,2731.0,0,
60570,Commune simple,127.0,1443.0,0,
30202,Chef-lieu canton,65.0,1866.0,0,
08139,Commune simple,281.0,782.0,0,
28015,Chef-lieu canton,146.0,1714.0,0,
62477,Commune simple,118.0,861.0,0,
47184,Commune simple,132.0,1426.0,0,
88263,Commune simple,570.0,835.0,0,
50368,Commune simple,7.0,253.0,0,
85056,Commune simple,59.0,1516.0,0,
02646,Commune simple,84.0,225.0,0,
27034,Commune simple,138.0,1103.0,0,
88105,Commune simple,326.0,2176.0,0,
47144,Commune simple,77.0,2031.0,0,
57145,Commune simple,232.0,717.0,0,
63132,Chef-lieu canton,751.0,2981.0,0,
77194,Commune simple,115.0,1326.0,0,
34094,Commune simple,93.0,510.0,0,
51120,Commune simple,207.0,634.0,0,
80611,Commune simple,132.0,1109.0,0,
44034,Commune simple,63.0,1898.0,0,
54066,Commune simple,264.0,444.0,0,
52452,Commune simple,394.0,366.0,0,
30104,Commune simple,141.0,750.0,0,
14085,Commune simple,103.0,2082.0,0,
45278,Commune simple,137.0,4087.0,0,
62182,Commune simple,112.0,1163.0,0,
43169,Commune simple,778.0,1157.0,0,
02324,Commune simple,208.0,1039.0,0,
02569,Commune simple,149.0,1090.0,0,
56006,Commune simple,85.0,4100.0,0,
60464,Commune simple,95.0,942.0,0,
34183,Commune simple,33.0,3026.0,0,
03056,Commune simple,456.0,2107.0,0,
50133,Commune simple,100.0,446.0,0,
73176,Commune simple,1965.0,2592.0,0,
19077,Commune simple,304.0,890.0,0,
17055,Commune simple,79.0,1399.0,0,
21590,Commune simple,398.0,3624.0,0,
68263,Commune simple,341.0,454.0,0,
61198,Commune simple,171.0,860.0,0,
57174,Commune simple,263.0,689.0,0,
07277,Commune simple,512.0,743.0,0,
39151,Commune simple,839.0,820.0,0,
52365,Commune simple,250.0,1753.0,0,
57534,Commune simple,203.0,836.0,0,
70357,Chef-lieu canton,276.0,858.0,0,
02576,Commune simple,52.0,525.0,0,
70105,Commune simple,226.0,280.0,0,
31477,Commune simple,352.0,300.0,0,
10054,Commune simple,133.0,1856.0,0,
39088,Commune simple,280.0,520.0,0,
72104,Commune simple,110.0,1476.0,0,
31133,Commune simple,1880.0,2157.0,0,
90021,Commune simple,344.0,417.0,0,
39494,Commune simple,929.0,1653.0,0,
90067,Commune simple,379.0,471.0,0,
27625,Commune simple,126.0,408.0,0,
03062,Commune simple,371.0,1045.0,0,
72070,Commune simple,98.0,729.0,0,
17454,Commune simple,70.0,1389.0,0,
21481,Commune simple,243.0,672.0,0,
02121,Commune simple,104.0,451.0,0,
27027,Commune simple,146.0,487.0,0,
71504,Commune simple,176.0,758.0,0,
16382,Commune simple,131.0,2846.0,0,
12288,Commune simple,446.0,1543.0,0,
69018,Chef-lieu canton,512.0,1781.0,0,
24488,Commune simple,227.0,2813.0,0,
42255,Commune simple,660.0,1406.0,0,
89446,Chef-lieu canton,268.0,2191.0,0,
77084,Commune simple,69.0,693.0,0,
67297,Commune simple,195.0,500.0,0,
17300,Préfecture,9.0,3168.0,0,
78466,Commune simple,134.0,1547.0,0,
95280,Chef-lieu canton,88.0,1146.0,0,
70549,Commune simple,235.0,555.0,0,
85132,Commune simple,4.0,1768.0,0,
80488,Commune simple,43.0,806.0,0,
17092,Commune simple,78.0,241.0,0,
01203,Commune simple,186.0,1029.0,0,
78481,Chef-lieu canton,37.0,287.0,0,
29201,Commune simple,67.0,3882.0,0,
14654,Chef-lieu canton,42.0,968.0,0,
54300,Commune simple,220.0,1254.0,0,
08061,Commune simple,225.0,1046.0,0,
65317,Commune simple,1633.0,822.0,0,
2B201,Commune simple,251.0,1451.0,0,
14106,Commune simple,38.0,482.0,0,
49130,Commune simple,40.0,1253.0,0,
55421,Commune simple,352.0,953.0,0,
44055,Chef-lieu canton,22.0,2658.0,0,
16286,Chef-lieu canton,131.0,2933.0,0,
53118,Commune simple,150.0,936.0,0,
70374,Commune simple,251.0,621.0,0,
43048,Chef-lieu canton,1030.0,1354.0,0,
80167,Commune simple,62.0,645.0,0,
25243,Commune simple,784.0,2302.0,0,
17017,Commune simple,19.0,1649.0,0,
01228,Commune simple,605.0,1157.0,0,
64095,Commune simple,256.0,915.0,0,
16052,Commune simple,106.0,1608.0,0,
